"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1778041944494731501","Wed Apr 10 12:46:48 +0000 2024","415","#coretankale *◞ ˊˎ - ˚ ꒰ catatan/rangkuman materi biologi : sistem pernapasan kelas 11 kurikulum merdeka ꒱ ◞ source: ruangguru https://t.co/Xg7yTEyoUj","1778041944494731501","https://pbs.twimg.com/media/GKzftaWbMAAYd53.jpg","","in","25'","1","6","58","https://twitter.com/k___ale/status/1778041944494731501","1472513834229252096","k___ale"
"1777691019770998804","Tue Apr 09 13:32:21 +0000 2024","8","Kelas Kurikulum Merdeka be like: (: Mark Angel Comedy) https://t.co/SR9Kq5mXXU","1777691019770998804","https://pbs.twimg.com/ext_tw_video_thumb/1777690492924502016/pu/img/azhxOS9nzjFAkBK7.jpg","","in","Indonesia","0","1","3","https://twitter.com/steveyudea/status/1777691019770998804","59821122","steveyudea"
"1777003394961670224","Sun Apr 07 15:59:59 +0000 2024","22","KURIKULUM MERDEKA itu bisa terwujud JIKA dan HANYA JIKA orang kita sudah punya pemahaman di atas 80 % terkait akademik. Selain itu? Aduh jangan deh. Persis seperti full day school. Jangan diterapkan di daerah pedesaan.","1777003394961670224","","","in","","0","5","7","https://twitter.com/vwexcellent/status/1777003394961670224","1491588679823167488","vwexcellent"
"1776103470518653077","Fri Apr 05 04:24:00 +0000 2024","0","TELAH TERBIT! PENDIDIKAN LINGKUNGAN DAN BUDAYA JAKARTA (PLBJ) KELAS 3 KURIKULUM MERDEKA 002-306-019-0 | Rp86.000 Dapatkan Diskon Khusus disini &gt;&gt; https://t.co/OAFaaz6HPY https://t.co/toQI26HXRh","1776103470518653077","https://pbs.twimg.com/media/GKX8sNbagAE0B28.jpg","","in","Jakarta","0","0","0","https://twitter.com/bukabuku/status/1776103470518653077","48312615","bukabuku"
"1775435569306435968","Wed Apr 03 08:10:00 +0000 2024","4","Kemendikbudristek: Keikutsertaan Pramuka Adalah Hak Murid Bukan Kewajiban Kemendikbudristek menepis rumor Pramuka dihapus dari kegiatan di sekolah. Pramuka tetap masuk dalam kurikulum Merdeka sebagai salah satu kegiatan ekstrakurikuler. &gt;&gt; https://t.co/ED3GpuckZm #detikcom","1775435569306435968","","","in","","1","0","1","https://twitter.com/detikcom/status/1775435569306435968","69183155","detikcom"
"1776104772409704746","Fri Apr 05 04:29:10 +0000 2024","0","TELAH TERBIT! BUPENA MERDEKA SD/MI JL.6A KURIKULUM MERDEKA 002-371-398-0 | Rp94.000 Dapatkan Diskon Khsus hanya di&gt;&gt; https://t.co/SF6YRR2NLb @klubbuku @bukuerlangga https://t.co/47THxK03Th","1776104772409704746","https://pbs.twimg.com/media/GKX92uZacAAJwAU.jpg","","in","Jakarta","0","0","0","https://twitter.com/bukabuku/status/1776104772409704746","48312615","bukabuku"
"1778373042999312406","Thu Apr 11 10:42:28 +0000 2024","0","mending urusin kurikulum merdeka yg bikin murid pada gila https://t.co/xLRK4u9VW7","1778373042999312406","https://pbs.twimg.com/media/GK4M2t_b0AAP20k.jpg","","in","","0","1","0","https://twitter.com/harurutO__0/status/1778373042999312406","1301129376231124992","harurutO__0"
"1777473956020441358","Mon Apr 08 23:09:49 +0000 2024","37","Ini bukan Gen Z bukan juga produk Kurikulum Merdeka umurnya udah 33.","1777473956020441358","","","in","Yogyakarta, Indonesia","4","0","9","https://twitter.com/umbisambat/status/1777473956020441358","232874926","umbisambat"
"1775798948252565899","Thu Apr 04 08:13:56 +0000 2024","6","Halo #SahabatEdu terutama Bapak dan Ibu Kepala Satuan Pendidikan di Indonesia #MerdekaBelajar #KurikulumMerdeka #PlatformMerdekaMengajar https://t.co/UyPPefP8Vf","1775798948252565899","https://pbs.twimg.com/media/GKTnsACaIAASfVn.jpg","","in","","0","1","2","https://twitter.com/educology_id/status/1775798948252565899","1112818225","educology_id"
"1776719930521690551","Sat Apr 06 21:13:35 +0000 2024","7","怖がってるのと悲鳴めっちゃいい 日本の学校でもこういうのやって欲しいな SAINS-LabsQu Gaya-Energi-Molekul #belajarbersama #kurikulummerdeka #s... https://t.co/WwOvspLhSw @YouTubeより","1776719930521690551","","","ja","","0","0","0","https://twitter.com/F5Uep/status/1776719930521690551","1346751677278244865","F5Uep"
